[ToPy Problem Definition File v2007]
# TPD file generated by tpd-generator.py

PROB_NAME  : volfrac_0.4_filtrad_1.5_p_1.000_eta_0.5
PROB_TYPE  : comp
VOL_FRAC   : 0.4
NUM_ITER   : 250
ETA        : 0.5
ELEM_K     : Q4
FILT_RAD   : 1.5
P_FAC      : 1.0

DOF_PN     : 2
NUM_ELEM_X : 60
NUM_ELEM_Y : 20
NUM_ELEM_Z : 0
FXTR_NODE_X: 1|21
FXTR_NODE_Y: 1281
LOAD_NODE_Y: 1
LOAD_VALU_Y: -1


TPD file name: volfrac_0.4_filtrad_1.5_p_1.000_eta_0.5.tpd (v2007)
===============================================================================

```
Domain discretisation (NUM_ELEM_X x NUM_ELEM_Y) = 60 x 20
Element type (ELEM_K) = Q4
Filter radius (FILT_RAD) = 1.5
Number of iterations (NUM_ITER) = 250
Problem type (PROB_TYPE) = comp
Problem name (PROB_NAME) = volfrac_0.4_filtrad_1.5_p_1.000_eta_0.5
Continuation of penalisation factor (P_FAC) not specified
GSF not active
Damping factor (ETA) = 0.50
No passive elements (PASV_ELEM) specified
No active elements (ACTV_ELEM) specified
```

-------------------------------------------------------------------------------
 Iter | Obj. func.   | Vol.  | Change     | P_FAC | Q_FAC | Ave ETA | S-V frac. 
 104  | 1.921177e+02 | 0.400 | 4.5466e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 105  | 1.921177e+02 | 0.400 | 3.2789e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 106  | 1.921177e+02 | 0.400 | 2.8869e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 107  | 1.921177e+02 | 0.400 | 2.4219e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 108  | 1.921177e+02 | 0.400 | 3.1396e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 109  | 1.921177e+02 | 0.400 | 1.9704e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 110  | 1.921177e+02 | 0.400 | 1.7350e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 111  | 1.921177e+02 | 0.400 | 2.1975e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 112  | 1.921177e+02 | 0.400 | 2.4669e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 113  | 1.921177e+02 | 0.400 | 1.1845e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 114  | 1.921177e+02 | 0.400 | 2.1277e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 115  | 1.921177e+02 | 0.400 | 2.2726e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 116  | 1.921177e+02 | 0.400 | 8.0962e-09 | 1.000 | 1.000 |  0.500  |  0.174 
 117  | 1.921177e+02 | 0.400 | 2.0714e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 118  | 1.921177e+02 | 0.400 | 2.1475e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 119  | 1.921177e+02 | 0.400 | 5.7265e-09 | 1.000 | 1.000 |  0.500  |  0.174 
 120  | 1.921177e+02 | 0.400 | 2.0303e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 121  | 1.921177e+02 | 0.400 | 2.0754e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 122  | 1.921177e+02 | 0.400 | 5.7420e-09 | 1.000 | 1.000 |  0.500  |  0.174 
 123  | 1.921177e+02 | 0.400 | 2.0015e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 124  | 1.921177e+02 | 0.400 | 2.0304e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 125  | 1.921177e+02 | 0.400 | 5.7444e-09 | 1.000 | 1.000 |  0.500  |  0.174 
 126  | 1.921177e+02 | 0.400 | 1.9818e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 127  | 1.921177e+02 | 0.400 | 1.9990e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 128  | 1.921177e+02 | 0.400 | 5.7514e-09 | 1.000 | 1.000 |  0.500  |  0.174 
 129  | 1.921177e+02 | 0.400 | 1.9688e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 130  | 1.921177e+02 | 0.400 | 1.9784e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 131  | 1.921177e+02 | 0.400 | 5.7510e-09 | 1.000 | 1.000 |  0.500  |  0.174 
 132  | 1.921177e+02 | 0.400 | 1.9591e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 133  | 1.921177e+02 | 0.400 | 1.9640e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 134  | 1.921177e+02 | 0.400 | 5.7500e-09 | 1.000 | 1.000 |  0.500  |  0.174 
 135  | 1.921177e+02 | 0.400 | 1.9531e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 136  | 1.921177e+02 | 0.400 | 1.9640e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 137  | 1.921177e+02 | 0.400 | 5.7509e-09 | 1.000 | 1.000 |  0.500  |  0.174 
 138  | 1.921177e+02 | 0.400 | 1.9487e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 139  | 1.921177e+02 | 0.400 | 1.9680e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 140  | 1.921177e+02 | 0.400 | 5.7524e-09 | 1.000 | 1.000 |  0.500  |  0.174 
 141  | 1.921177e+02 | 0.400 | 1.9460e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 142  | 1.921177e+02 | 0.400 | 1.9708e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 143  | 1.921177e+02 | 0.400 | 5.7522e-09 | 1.000 | 1.000 |  0.500  |  0.174 
 144  | 1.921177e+02 | 0.400 | 1.9493e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 145  | 1.921177e+02 | 0.400 | 1.9729e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 146  | 1.921177e+02 | 0.400 | 5.7526e-09 | 1.000 | 1.000 |  0.500  |  0.174 
 147  | 1.921177e+02 | 0.400 | 1.9520e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 148  | 1.921177e+02 | 0.400 | 1.9744e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 149  | 1.921177e+02 | 0.400 | 5.7499e-09 | 1.000 | 1.000 |  0.500  |  0.174 
 150  | 1.921177e+02 | 0.400 | 1.9538e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 151  | 1.921177e+02 | 0.400 | 1.9752e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 152  | 1.921177e+02 | 0.400 | 5.7538e-09 | 1.000 | 1.000 |  0.500  |  0.174 
 153  | 1.921177e+02 | 0.400 | 1.9548e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 154  | 1.921177e+02 | 0.400 | 1.9757e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 155  | 1.921177e+02 | 0.400 | 5.7478e-09 | 1.000 | 1.000 |  0.500  |  0.174 
 156  | 1.921177e+02 | 0.400 | 1.9555e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 157  | 1.921177e+02 | 0.400 | 1.9762e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 158  | 1.921177e+02 | 0.400 | 5.7525e-09 | 1.000 | 1.000 |  0.500  |  0.174 
 159  | 1.921177e+02 | 0.400 | 1.9560e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 160  | 1.921177e+02 | 0.400 | 1.9765e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 161  | 1.921177e+02 | 0.400 | 5.7535e-09 | 1.000 | 1.000 |  0.500  |  0.174 
 162  | 1.921177e+02 | 0.400 | 1.9565e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 163  | 1.921177e+02 | 0.400 | 1.9766e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 164  | 1.921177e+02 | 0.400 | 5.7465e-09 | 1.000 | 1.000 |  0.500  |  0.174 
 165  | 1.921177e+02 | 0.400 | 1.9567e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 166  | 1.921177e+02 | 0.400 | 1.9767e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 167  | 1.921177e+02 | 0.400 | 5.7513e-09 | 1.000 | 1.000 |  0.500  |  0.174 
 168  | 1.921177e+02 | 0.400 | 1.9570e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 169  | 1.921177e+02 | 0.400 | 1.9771e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 170  | 1.921177e+02 | 0.400 | 5.7514e-09 | 1.000 | 1.000 |  0.500  |  0.174 
 171  | 1.921177e+02 | 0.400 | 1.9570e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 172  | 1.921177e+02 | 0.400 | 1.9773e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 173  | 1.921177e+02 | 0.400 | 5.7492e-09 | 1.000 | 1.000 |  0.500  |  0.174 
 174  | 1.921177e+02 | 0.400 | 1.9571e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 175  | 1.921177e+02 | 0.400 | 1.9772e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 176  | 1.921177e+02 | 0.400 | 5.7479e-09 | 1.000 | 1.000 |  0.500  |  0.174 
 177  | 1.921177e+02 | 0.400 | 1.9571e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 178  | 1.921177e+02 | 0.400 | 1.9769e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 179  | 1.921177e+02 | 0.400 | 5.7494e-09 | 1.000 | 1.000 |  0.500  |  0.174 
 180  | 1.921177e+02 | 0.400 | 1.9571e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 181  | 1.921177e+02 | 0.400 | 1.9771e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 182  | 1.921177e+02 | 0.400 | 5.7536e-09 | 1.000 | 1.000 |  0.500  |  0.174 
 183  | 1.921177e+02 | 0.400 | 1.9571e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 184  | 1.921177e+02 | 0.400 | 1.9771e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 185  | 1.921177e+02 | 0.400 | 5.7529e-09 | 1.000 | 1.000 |  0.500  |  0.174 
 186  | 1.921177e+02 | 0.400 | 1.9570e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 187  | 1.921177e+02 | 0.400 | 1.9771e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 188  | 1.921177e+02 | 0.400 | 5.7550e-09 | 1.000 | 1.000 |  0.500  |  0.174 
 189  | 1.921177e+02 | 0.400 | 1.9572e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 190  | 1.921177e+02 | 0.400 | 1.9772e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 191  | 1.921177e+02 | 0.400 | 5.7486e-09 | 1.000 | 1.000 |  0.500  |  0.174 
 192  | 1.921177e+02 | 0.400 | 1.9571e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 193  | 1.921177e+02 | 0.400 | 1.9769e-08 | 1.000 | 1.000 |  0.500  |  0.174 
 194  | 1.921177e+02 | 0.400 | 5.7510e-09 | 1.000 | 1.000 |  0.500  |  0.174 
