TPD file name: volfrac_0.3_eta_0.1.tpd (v2007)
===============================================================================

```
Domain discretisation (NUM_ELEM_X x NUM_ELEM_Y) = 60 x 20
Element type (ELEM_K) = Q4
Filter radius (FILT_RAD) = 1.5
Number of iterations (NUM_ITER) = 250
Problem type (PROB_TYPE) = comp
Problem name (PROB_NAME) = volfrac_0.3_eta_0.1
Continuation of penalisation factor (P_FAC) not specified
GSF not active
Damping factor (ETA) = 0.10
No passive elements (PASV_ELEM) specified
No active elements (ACTV_ELEM) specified
```

-------------------------------------------------------------------------------
 Iter | Obj. func.   | Vol.  | Change     | P_FAC | Q_FAC | Ave ETA | S-V frac. 
 156  | 3.522495e+02 | 0.300 | 2.9675e-03 | 3.000 | 1.000 |  0.100  |  0.554 
 157  | 3.522150e+02 | 0.300 | 2.9694e-03 | 3.000 | 1.000 |  0.100  |  0.554 
 158  | 3.521809e+02 | 0.300 | 2.9701e-03 | 3.000 | 1.000 |  0.100  |  0.554 
 159  | 3.521470e+02 | 0.300 | 2.9704e-03 | 3.000 | 1.000 |  0.100  |  0.553 
 160  | 3.521134e+02 | 0.300 | 2.9707e-03 | 3.000 | 1.000 |  0.100  |  0.553 
 161  | 3.520799e+02 | 0.300 | 2.9713e-03 | 3.000 | 1.000 |  0.100  |  0.553 
 162  | 3.520467e+02 | 0.300 | 2.9714e-03 | 3.000 | 1.000 |  0.100  |  0.554 
 163  | 3.520141e+02 | 0.300 | 2.9727e-03 | 3.000 | 1.000 |  0.100  |  0.554 
 164  | 3.519819e+02 | 0.300 | 2.9745e-03 | 3.000 | 1.000 |  0.100  |  0.554 
 165  | 3.519498e+02 | 0.300 | 2.9768e-03 | 3.000 | 1.000 |  0.100  |  0.555 
 166  | 3.519179e+02 | 0.300 | 2.9829e-03 | 3.000 | 1.000 |  0.100  |  0.555 
 167  | 3.518861e+02 | 0.300 | 2.9949e-03 | 3.000 | 1.000 |  0.100  |  0.554 
 168  | 3.518544e+02 | 0.300 | 3.0059e-03 | 3.000 | 1.000 |  0.100  |  0.554 
 169  | 3.518230e+02 | 0.300 | 3.0115e-03 | 3.000 | 1.000 |  0.100  |  0.555 
 170  | 3.517918e+02 | 0.300 | 3.0131e-03 | 3.000 | 1.000 |  0.100  |  0.555 
 171  | 3.517614e+02 | 0.300 | 3.0148e-03 | 3.000 | 1.000 |  0.100  |  0.555 
 172  | 3.517311e+02 | 0.300 | 3.0152e-03 | 3.000 | 1.000 |  0.100  |  0.555 
 173  | 3.517011e+02 | 0.300 | 3.0149e-03 | 3.000 | 1.000 |  0.100  |  0.555 
 174  | 3.516713e+02 | 0.300 | 3.0142e-03 | 3.000 | 1.000 |  0.100  |  0.555 
 175  | 3.516416e+02 | 0.300 | 3.0134e-03 | 3.000 | 1.000 |  0.100  |  0.555 
 176  | 3.516120e+02 | 0.300 | 3.0125e-03 | 3.000 | 1.000 |  0.100  |  0.552 
 177  | 3.515825e+02 | 0.300 | 3.0117e-03 | 3.000 | 1.000 |  0.100  |  0.552 
 178  | 3.515532e+02 | 0.300 | 3.0110e-03 | 3.000 | 1.000 |  0.100  |  0.552 
 179  | 3.515240e+02 | 0.300 | 3.0104e-03 | 3.000 | 1.000 |  0.100  |  0.552 
 180  | 3.514948e+02 | 0.300 | 3.0100e-03 | 3.000 | 1.000 |  0.100  |  0.552 
 181  | 3.514657e+02 | 0.300 | 3.0097e-03 | 3.000 | 1.000 |  0.100  |  0.552 
 182  | 3.514367e+02 | 0.300 | 3.0094e-03 | 3.000 | 1.000 |  0.100  |  0.552 
 183  | 3.514077e+02 | 0.300 | 3.0092e-03 | 3.000 | 1.000 |  0.100  |  0.552 
 184  | 3.513787e+02 | 0.300 | 3.0091e-03 | 3.000 | 1.000 |  0.100  |  0.552 
 185  | 3.513498e+02 | 0.300 | 3.0089e-03 | 3.000 | 1.000 |  0.100  |  0.552 
 186  | 3.513208e+02 | 0.300 | 3.0088e-03 | 3.000 | 1.000 |  0.100  |  0.552 
 187  | 3.512917e+02 | 0.300 | 3.0087e-03 | 3.000 | 1.000 |  0.100  |  0.552 
 188  | 3.512626e+02 | 0.300 | 3.0080e-03 | 3.000 | 1.000 |  0.100  |  0.552 
 189  | 3.512338e+02 | 0.300 | 3.0070e-03 | 3.000 | 1.000 |  0.100  |  0.552 
 190  | 3.512054e+02 | 0.300 | 3.0064e-03 | 3.000 | 1.000 |  0.100  |  0.552 
 191  | 3.511770e+02 | 0.300 | 3.0056e-03 | 3.000 | 1.000 |  0.100  |  0.552 
 192  | 3.511487e+02 | 0.300 | 3.0046e-03 | 3.000 | 1.000 |  0.100  |  0.552 
 193  | 3.511203e+02 | 0.300 | 3.0034e-03 | 3.000 | 1.000 |  0.100  |  0.552 
 194  | 3.510919e+02 | 0.300 | 3.0022e-03 | 3.000 | 1.000 |  0.100  |  0.552 
 195  | 3.510635e+02 | 0.300 | 3.0003e-03 | 3.000 | 1.000 |  0.100  |  0.551 
 196  | 3.510351e+02 | 0.300 | 2.9987e-03 | 3.000 | 1.000 |  0.100  |  0.552 
 197  | 3.510071e+02 | 0.300 | 2.9958e-03 | 3.000 | 1.000 |  0.100  |  0.551 
 198  | 3.509800e+02 | 0.300 | 2.9950e-03 | 3.000 | 1.000 |  0.100  |  0.551 
 199  | 3.509532e+02 | 0.300 | 2.9939e-03 | 3.000 | 1.000 |  0.100  |  0.551 
 200  | 3.509265e+02 | 0.300 | 2.9926e-03 | 3.000 | 1.000 |  0.100  |  0.551 
 201  | 3.509000e+02 | 0.300 | 2.9912e-03 | 3.000 | 1.000 |  0.100  |  0.551 
 202  | 3.508736e+02 | 0.300 | 2.9896e-03 | 3.000 | 1.000 |  0.100  |  0.551 
 203  | 3.508473e+02 | 0.300 | 2.9879e-03 | 3.000 | 1.000 |  0.100  |  0.551 
 204  | 3.508209e+02 | 0.300 | 2.9861e-03 | 3.000 | 1.000 |  0.100  |  0.551 
 205  | 3.507947e+02 | 0.300 | 2.9842e-03 | 3.000 | 1.000 |  0.100  |  0.551 
 206  | 3.507684e+02 | 0.300 | 2.9822e-03 | 3.000 | 1.000 |  0.100  |  0.551 
 207  | 3.507421e+02 | 0.300 | 2.9799e-03 | 3.000 | 1.000 |  0.100  |  0.551 
 208  | 3.507159e+02 | 0.300 | 2.9778e-03 | 3.000 | 1.000 |  0.100  |  0.551 
 209  | 3.506898e+02 | 0.300 | 2.9758e-03 | 3.000 | 1.000 |  0.100  |  0.551 
 210  | 3.506637e+02 | 0.300 | 2.9731e-03 | 3.000 | 1.000 |  0.100  |  0.552 
 211  | 3.506381e+02 | 0.300 | 2.9692e-03 | 3.000 | 1.000 |  0.100  |  0.552 
 212  | 3.506135e+02 | 0.300 | 2.9668e-03 | 3.000 | 1.000 |  0.100  |  0.552 
 213  | 3.505891e+02 | 0.300 | 2.9640e-03 | 3.000 | 1.000 |  0.100  |  0.552 
 214  | 3.505648e+02 | 0.300 | 2.9608e-03 | 3.000 | 1.000 |  0.100  |  0.553 
 215  | 3.505406e+02 | 0.300 | 2.9575e-03 | 3.000 | 1.000 |  0.100  |  0.553 
 216  | 3.505165e+02 | 0.300 | 2.9539e-03 | 3.000 | 1.000 |  0.100  |  0.553 
 217  | 3.504924e+02 | 0.300 | 2.9502e-03 | 3.000 | 1.000 |  0.100  |  0.553 
 218  | 3.504682e+02 | 0.300 | 2.9464e-03 | 3.000 | 1.000 |  0.100  |  0.553 
 219  | 3.504440e+02 | 0.300 | 2.9424e-03 | 3.000 | 1.000 |  0.100  |  0.552 
 220  | 3.504198e+02 | 0.300 | 2.9382e-03 | 3.000 | 1.000 |  0.100  |  0.552 
 221  | 3.503954e+02 | 0.300 | 2.9338e-03 | 3.000 | 1.000 |  0.100  |  0.552 
 222  | 3.503710e+02 | 0.300 | 2.9311e-03 | 3.000 | 1.000 |  0.100  |  0.552 
 223  | 3.503465e+02 | 0.300 | 2.9299e-03 | 3.000 | 1.000 |  0.100  |  0.552 
 224  | 3.503219e+02 | 0.300 | 2.9286e-03 | 3.000 | 1.000 |  0.100  |  0.552 
 225  | 3.502972e+02 | 0.300 | 2.9271e-03 | 3.000 | 1.000 |  0.100  |  0.552 
 226  | 3.502723e+02 | 0.300 | 2.9255e-03 | 3.000 | 1.000 |  0.100  |  0.553 
 227  | 3.502473e+02 | 0.300 | 2.9238e-03 | 3.000 | 1.000 |  0.100  |  0.553 
 228  | 3.502222e+02 | 0.300 | 2.9219e-03 | 3.000 | 1.000 |  0.100  |  0.554 
 229  | 3.501969e+02 | 0.300 | 2.9185e-03 | 3.000 | 1.000 |  0.100  |  0.554 
 230  | 3.501724e+02 | 0.300 | 2.9155e-03 | 3.000 | 1.000 |  0.100  |  0.554 
 231  | 3.501479e+02 | 0.300 | 2.9117e-03 | 3.000 | 1.000 |  0.100  |  0.555 
 232  | 3.501236e+02 | 0.300 | 2.9077e-03 | 3.000 | 1.000 |  0.100  |  0.556 
 233  | 3.500995e+02 | 0.300 | 2.9019e-03 | 3.000 | 1.000 |  0.100  |  0.556 
 234  | 3.500754e+02 | 0.300 | 2.8946e-03 | 3.000 | 1.000 |  0.100  |  0.556 
 235  | 3.500513e+02 | 0.300 | 2.8876e-03 | 3.000 | 1.000 |  0.100  |  0.556 
 236  | 3.500271e+02 | 0.300 | 2.8808e-03 | 3.000 | 1.000 |  0.100  |  0.556 
 237  | 3.500028e+02 | 0.300 | 2.8740e-03 | 3.000 | 1.000 |  0.100  |  0.557 
 238  | 3.499784e+02 | 0.300 | 2.8673e-03 | 3.000 | 1.000 |  0.100  |  0.557 
 239  | 3.499538e+02 | 0.300 | 2.8604e-03 | 3.000 | 1.000 |  0.100  |  0.557 
 240  | 3.499292e+02 | 0.300 | 2.8535e-03 | 3.000 | 1.000 |  0.100  |  0.557 
