TPD file name: volfrac_0.4_filtrad_0.01_eta_0.5.tpd (v2007)
===============================================================================

```
Domain discretisation (NUM_ELEM_X x NUM_ELEM_Y) = 60 x 20
Element type (ELEM_K) = Q4
Filter radius (FILT_RAD) = 0.01
Number of iterations (NUM_ITER) = 250
Problem type (PROB_TYPE) = comp
Problem name (PROB_NAME) = volfrac_0.4_filtrad_0.01_eta_0.5
Continuation of penalisation factor (P_FAC) not specified
GSF not active
Damping factor (ETA) = 0.50
No passive elements (PASV_ELEM) specified
No active elements (ACTV_ELEM) specified
```

-------------------------------------------------------------------------------
 Iter | Obj. func.   | Vol.  | Change     | P_FAC | Q_FAC | Ave ETA | S-V frac. 
 107  | 2.636667e+02 | 0.400 | 9.3960e-05 | 3.000 | 1.000 |  0.500  |  0.986 
 108  | 2.636667e+02 | 0.400 | 8.8494e-05 | 3.000 | 1.000 |  0.500  |  0.986 
 109  | 2.636667e+02 | 0.400 | 8.3351e-05 | 3.000 | 1.000 |  0.500  |  0.986 
 110  | 2.636667e+02 | 0.400 | 7.8507e-05 | 3.000 | 1.000 |  0.500  |  0.986 
 111  | 2.636667e+02 | 0.400 | 7.3940e-05 | 3.000 | 1.000 |  0.500  |  0.986 
 112  | 2.636667e+02 | 0.400 | 6.9629e-05 | 3.000 | 1.000 |  0.500  |  0.986 
 113  | 2.636667e+02 | 0.400 | 6.5566e-05 | 3.000 | 1.000 |  0.500  |  0.986 
 114  | 2.636667e+02 | 0.400 | 6.1750e-05 | 3.000 | 1.000 |  0.500  |  0.986 
 115  | 2.636667e+02 | 0.400 | 5.8159e-05 | 3.000 | 1.000 |  0.500  |  0.986 
 116  | 2.636667e+02 | 0.400 | 5.4770e-05 | 3.000 | 1.000 |  0.500  |  0.986 
 117  | 2.636667e+02 | 0.400 | 5.1583e-05 | 3.000 | 1.000 |  0.500  |  0.986 
 118  | 2.636667e+02 | 0.400 | 4.8586e-05 | 3.000 | 1.000 |  0.500  |  0.986 
 119  | 2.636667e+02 | 0.400 | 4.5756e-05 | 3.000 | 1.000 |  0.500  |  0.986 
 120  | 2.636667e+02 | 0.400 | 4.3087e-05 | 3.000 | 1.000 |  0.500  |  0.986 
 121  | 2.636667e+02 | 0.400 | 4.0581e-05 | 3.000 | 1.000 |  0.500  |  0.986 
 122  | 2.636667e+02 | 0.400 | 3.8219e-05 | 3.000 | 1.000 |  0.500  |  0.986 
 123  | 2.636667e+02 | 0.400 | 3.5992e-05 | 3.000 | 1.000 |  0.500  |  0.986 
 124  | 2.636667e+02 | 0.400 | 3.3900e-05 | 3.000 | 1.000 |  0.500  |  0.986 
 125  | 2.636667e+02 | 0.400 | 3.1927e-05 | 3.000 | 1.000 |  0.500  |  0.986 
 126  | 2.636667e+02 | 0.400 | 3.0063e-05 | 3.000 | 1.000 |  0.500  |  0.986 
 127  | 2.636667e+02 | 0.400 | 2.8310e-05 | 3.000 | 1.000 |  0.500  |  0.986 
 128  | 2.636667e+02 | 0.400 | 2.6665e-05 | 3.000 | 1.000 |  0.500  |  0.986 
 129  | 2.636667e+02 | 0.400 | 2.5113e-05 | 3.000 | 1.000 |  0.500  |  0.986 
 130  | 2.636667e+02 | 0.400 | 2.3652e-05 | 3.000 | 1.000 |  0.500  |  0.986 
 131  | 2.636667e+02 | 0.400 | 2.2277e-05 | 3.000 | 1.000 |  0.500  |  0.986 
 132  | 2.636667e+02 | 0.400 | 2.0986e-05 | 3.000 | 1.000 |  0.500  |  0.986 
 133  | 2.636667e+02 | 0.400 | 1.9774e-05 | 3.000 | 1.000 |  0.500  |  0.986 
 134  | 2.636667e+02 | 0.400 | 1.8629e-05 | 3.000 | 1.000 |  0.500  |  0.986 
 135  | 2.636667e+02 | 0.400 | 1.7549e-05 | 3.000 | 1.000 |  0.500  |  0.986 
 136  | 2.636667e+02 | 0.400 | 1.6530e-05 | 3.000 | 1.000 |  0.500  |  0.986 
 137  | 2.636667e+02 | 0.400 | 1.5560e-05 | 3.000 | 1.000 |  0.500  |  0.986 
 138  | 2.636667e+02 | 0.400 | 1.4649e-05 | 3.000 | 1.000 |  0.500  |  0.986 
 139  | 2.636667e+02 | 0.400 | 1.3801e-05 | 3.000 | 1.000 |  0.500  |  0.986 
 140  | 2.636667e+02 | 0.400 | 1.2996e-05 | 3.000 | 1.000 |  0.500  |  0.986 
 141  | 2.636667e+02 | 0.400 | 1.2235e-05 | 3.000 | 1.000 |  0.500  |  0.986 
 142  | 2.636667e+02 | 0.400 | 1.1521e-05 | 3.000 | 1.000 |  0.500  |  0.986 
 143  | 2.636667e+02 | 0.400 | 1.0844e-05 | 3.000 | 1.000 |  0.500  |  0.986 
 144  | 2.636667e+02 | 0.400 | 1.0205e-05 | 3.000 | 1.000 |  0.500  |  0.986 
 145  | 2.636667e+02 | 0.400 | 9.6105e-06 | 3.000 | 1.000 |  0.500  |  0.986 
 146  | 2.636667e+02 | 0.400 | 9.0582e-06 | 3.000 | 1.000 |  0.500  |  0.986 
 147  | 2.636667e+02 | 0.400 | 8.5376e-06 | 3.000 | 1.000 |  0.500  |  0.986 
 148  | 2.636667e+02 | 0.400 | 8.0376e-06 | 3.000 | 1.000 |  0.500  |  0.986 
 149  | 2.636667e+02 | 0.400 | 7.5683e-06 | 3.000 | 1.000 |  0.500  |  0.986 
 150  | 2.636667e+02 | 0.400 | 7.1349e-06 | 3.000 | 1.000 |  0.500  |  0.986 
 151  | 2.636667e+02 | 0.400 | 6.7283e-06 | 3.000 | 1.000 |  0.500  |  0.986 
 152  | 2.636667e+02 | 0.400 | 6.3385e-06 | 3.000 | 1.000 |  0.500  |  0.986 
 153  | 2.636667e+02 | 0.400 | 5.9637e-06 | 3.000 | 1.000 |  0.500  |  0.986 
 154  | 2.636667e+02 | 0.400 | 5.6135e-06 | 3.000 | 1.000 |  0.500  |  0.986 
 155  | 2.636667e+02 | 0.400 | 5.2852e-06 | 3.000 | 1.000 |  0.500  |  0.986 
 156  | 2.636667e+02 | 0.400 | 4.9814e-06 | 3.000 | 1.000 |  0.500  |  0.986 
 157  | 2.636667e+02 | 0.400 | 4.6982e-06 | 3.000 | 1.000 |  0.500  |  0.986 
 158  | 2.636667e+02 | 0.400 | 4.4262e-06 | 3.000 | 1.000 |  0.500  |  0.986 
 159  | 2.636667e+02 | 0.400 | 4.1658e-06 | 3.000 | 1.000 |  0.500  |  0.986 
 160  | 2.636667e+02 | 0.400 | 3.9251e-06 | 3.000 | 1.000 |  0.500  |  0.986 
 161  | 2.636667e+02 | 0.400 | 3.7025e-06 | 3.000 | 1.000 |  0.500  |  0.986 
 162  | 2.636667e+02 | 0.400 | 3.4889e-06 | 3.000 | 1.000 |  0.500  |  0.986 
 163  | 2.636667e+02 | 0.400 | 3.2846e-06 | 3.000 | 1.000 |  0.500  |  0.986 
 164  | 2.636667e+02 | 0.400 | 3.0869e-06 | 3.000 | 1.000 |  0.500  |  0.986 
 165  | 2.636667e+02 | 0.400 | 2.8976e-06 | 3.000 | 1.000 |  0.500  |  0.986 
 166  | 2.636667e+02 | 0.400 | 2.7257e-06 | 3.000 | 1.000 |  0.500  |  0.986 
 167  | 2.636667e+02 | 0.400 | 2.5692e-06 | 3.000 | 1.000 |  0.500  |  0.986 
 168  | 2.636667e+02 | 0.400 | 2.4195e-06 | 3.000 | 1.000 |  0.500  |  0.986 
 169  | 2.636667e+02 | 0.400 | 2.2766e-06 | 3.000 | 1.000 |  0.500  |  0.986 
 170  | 2.636667e+02 | 0.400 | 2.1492e-06 | 3.000 | 1.000 |  0.500  |  0.986 
