TPD file name: volfrac_0.4_filtrad_3.0_eta_0.5.tpd (v2007)
===============================================================================

```
Domain discretisation (NUM_ELEM_X x NUM_ELEM_Y) = 60 x 20
Element type (ELEM_K) = Q4
Filter radius (FILT_RAD) = 3.0
Number of iterations (NUM_ITER) = 250
Problem type (PROB_TYPE) = comp
Problem name (PROB_NAME) = volfrac_0.4_filtrad_3.0_eta_0.5
Continuation of penalisation factor (P_FAC) not specified
GSF not active
Damping factor (ETA) = 0.50
No passive elements (PASV_ELEM) specified
No active elements (ACTV_ELEM) specified
```

-------------------------------------------------------------------------------
 Iter | Obj. func.   | Vol.  | Change     | P_FAC | Q_FAC | Ave ETA | S-V frac. 
  17  | 3.766730e+02 | 0.400 | 7.2662e-02 | 3.000 | 1.000 |  0.500  |  0.182 
  18  | 3.626665e+02 | 0.400 | 8.1561e-02 | 3.000 | 1.000 |  0.500  |  0.207 
  19  | 3.538112e+02 | 0.400 | 5.7869e-02 | 3.000 | 1.000 |  0.500  |  0.249 
  20  | 3.485987e+02 | 0.400 | 6.5799e-02 | 3.000 | 1.000 |  0.500  |  0.266 
  21  | 3.451256e+02 | 0.400 | 5.4323e-02 | 3.000 | 1.000 |  0.500  |  0.273 
  22  | 3.426451e+02 | 0.400 | 5.5519e-02 | 3.000 | 1.000 |  0.500  |  0.277 
  23  | 3.409010e+02 | 0.400 | 5.0244e-02 | 3.000 | 1.000 |  0.500  |  0.278 
  24  | 3.395100e+02 | 0.400 | 4.9761e-02 | 3.000 | 1.000 |  0.500  |  0.281 
  25  | 3.385617e+02 | 0.400 | 4.6272e-02 | 3.000 | 1.000 |  0.500  |  0.281 
  26  | 3.377054e+02 | 0.400 | 4.4991e-02 | 3.000 | 1.000 |  0.500  |  0.282 
  27  | 3.371672e+02 | 0.400 | 4.2626e-02 | 3.000 | 1.000 |  0.500  |  0.285 
  28  | 3.365928e+02 | 0.400 | 4.0938e-02 | 3.000 | 1.000 |  0.500  |  0.286 
  29  | 3.362765e+02 | 0.400 | 3.9346e-02 | 3.000 | 1.000 |  0.500  |  0.290 
  30  | 3.358554e+02 | 0.400 | 3.7431e-02 | 3.000 | 1.000 |  0.500  |  0.291 
  31  | 3.356632e+02 | 0.400 | 3.6408e-02 | 3.000 | 1.000 |  0.500  |  0.290 
  32  | 3.353280e+02 | 0.400 | 3.4614e-02 | 3.000 | 1.000 |  0.500  |  0.291 
  33  | 3.352069e+02 | 0.400 | 3.3760e-02 | 3.000 | 1.000 |  0.500  |  0.291 
  34  | 3.349214e+02 | 0.400 | 3.2478e-02 | 3.000 | 1.000 |  0.500  |  0.290 
  35  | 3.348442e+02 | 0.400 | 3.1392e-02 | 3.000 | 1.000 |  0.500  |  0.291 
  36  | 3.345872e+02 | 0.400 | 3.0527e-02 | 3.000 | 1.000 |  0.500  |  0.287 
  37  | 3.345379e+02 | 0.400 | 2.9274e-02 | 3.000 | 1.000 |  0.500  |  0.287 
  38  | 3.342981e+02 | 0.400 | 2.8733e-02 | 3.000 | 1.000 |  0.500  |  0.287 
  39  | 3.342666e+02 | 0.400 | 2.7368e-02 | 3.000 | 1.000 |  0.500  |  0.287 
  40  | 3.340385e+02 | 0.400 | 2.7075e-02 | 3.000 | 1.000 |  0.500  |  0.287 
  41  | 3.340184e+02 | 0.400 | 2.5645e-02 | 3.000 | 1.000 |  0.500  |  0.287 
  42  | 3.337985e+02 | 0.400 | 2.5571e-02 | 3.000 | 1.000 |  0.500  |  0.289 
  43  | 3.337864e+02 | 0.400 | 2.4080e-02 | 3.000 | 1.000 |  0.500  |  0.289 
  44  | 3.335732e+02 | 0.400 | 2.4174e-02 | 3.000 | 1.000 |  0.500  |  0.291 
  45  | 3.335665e+02 | 0.400 | 2.2654e-02 | 3.000 | 1.000 |  0.500  |  0.291 
  46  | 3.333588e+02 | 0.400 | 2.2872e-02 | 3.000 | 1.000 |  0.500  |  0.290 
  47  | 3.333561e+02 | 0.400 | 2.1349e-02 | 3.000 | 1.000 |  0.500  |  0.291 
  48  | 3.331532e+02 | 0.400 | 2.1659e-02 | 3.000 | 1.000 |  0.500  |  0.290 
  49  | 3.331536e+02 | 0.400 | 2.0155e-02 | 3.000 | 1.000 |  0.500  |  0.292 
  50  | 3.329555e+02 | 0.400 | 2.0531e-02 | 3.000 | 1.000 |  0.500  |  0.291 
  51  | 3.329580e+02 | 0.400 | 1.9159e-02 | 3.000 | 1.000 |  0.500  |  0.291 
  52  | 3.327650e+02 | 0.400 | 1.9473e-02 | 3.000 | 1.000 |  0.500  |  0.291 
  53  | 3.327692e+02 | 0.400 | 1.8275e-02 | 3.000 | 1.000 |  0.500  |  0.290 
  54  | 3.325812e+02 | 0.400 | 1.8474e-02 | 3.000 | 1.000 |  0.500  |  0.291 
  55  | 3.325867e+02 | 0.400 | 1.7448e-02 | 3.000 | 1.000 |  0.500  |  0.291 
  56  | 3.324033e+02 | 0.400 | 1.7533e-02 | 3.000 | 1.000 |  0.500  |  0.291 
  57  | 3.324097e+02 | 0.400 | 1.6673e-02 | 3.000 | 1.000 |  0.500  |  0.291 
  58  | 3.322308e+02 | 0.400 | 1.6655e-02 | 3.000 | 1.000 |  0.500  |  0.291 
  59  | 3.322378e+02 | 0.400 | 1.5947e-02 | 3.000 | 1.000 |  0.500  |  0.290 
  60  | 3.320633e+02 | 0.400 | 1.6029e-02 | 3.000 | 1.000 |  0.500  |  0.290 
  61  | 3.320710e+02 | 0.400 | 1.5266e-02 | 3.000 | 1.000 |  0.500  |  0.290 
  62  | 3.319010e+02 | 0.400 | 1.5430e-02 | 3.000 | 1.000 |  0.500  |  0.288 
  63  | 3.319087e+02 | 0.400 | 1.4619e-02 | 3.000 | 1.000 |  0.500  |  0.288 
  64  | 3.317439e+02 | 0.400 | 1.4864e-02 | 3.000 | 1.000 |  0.500  |  0.289 
  65  | 3.317522e+02 | 0.400 | 1.4021e-02 | 3.000 | 1.000 |  0.500  |  0.289 
  66  | 3.315920e+02 | 0.400 | 1.4325e-02 | 3.000 | 1.000 |  0.500  |  0.290 
  67  | 3.316008e+02 | 0.400 | 1.3462e-02 | 3.000 | 1.000 |  0.500  |  0.291 
  68  | 3.314448e+02 | 0.400 | 1.3808e-02 | 3.000 | 1.000 |  0.500  |  0.289 
  69  | 3.314538e+02 | 0.400 | 1.2937e-02 | 3.000 | 1.000 |  0.500  |  0.290 
  70  | 3.313017e+02 | 0.400 | 1.3311e-02 | 3.000 | 1.000 |  0.500  |  0.290 
  71  | 3.313106e+02 | 0.400 | 1.2443e-02 | 3.000 | 1.000 |  0.500  |  0.291 
  72  | 3.311622e+02 | 0.400 | 1.2832e-02 | 3.000 | 1.000 |  0.500  |  0.292 
  73  | 3.311706e+02 | 0.400 | 1.1977e-02 | 3.000 | 1.000 |  0.500  |  0.292 
  74  | 3.310257e+02 | 0.400 | 1.2371e-02 | 3.000 | 1.000 |  0.500  |  0.292 
  75  | 3.310336e+02 | 0.400 | 1.1537e-02 | 3.000 | 1.000 |  0.500  |  0.294 
  76  | 3.308921e+02 | 0.400 | 1.1927e-02 | 3.000 | 1.000 |  0.500  |  0.294 
  77  | 3.308993e+02 | 0.400 | 1.1120e-02 | 3.000 | 1.000 |  0.500  |  0.294 
  78  | 3.307612e+02 | 0.400 | 1.1499e-02 | 3.000 | 1.000 |  0.500  |  0.293 
  79  | 3.307676e+02 | 0.400 | 1.0726e-02 | 3.000 | 1.000 |  0.500  |  0.293 
  80  | 3.306326e+02 | 0.400 | 1.1087e-02 | 3.000 | 1.000 |  0.500  |  0.293 
  81  | 3.306381e+02 | 0.400 | 1.0352e-02 | 3.000 | 1.000 |  0.500  |  0.293 
  82  | 3.305062e+02 | 0.400 | 1.0688e-02 | 3.000 | 1.000 |  0.500  |  0.293 
  83  | 3.305108e+02 | 0.400 | 9.9962e-03 | 3.000 | 1.000 |  0.500  |  0.293 
  84  | 3.303820e+02 | 0.400 | 1.0303e-02 | 3.000 | 1.000 |  0.500  |  0.292 
  85  | 3.303859e+02 | 0.400 | 9.6577e-03 | 3.000 | 1.000 |  0.500  |  0.292 
  86  | 3.302600e+02 | 0.400 | 9.9318e-03 | 3.000 | 1.000 |  0.500  |  0.292 
  87  | 3.302632e+02 | 0.400 | 9.3356e-03 | 3.000 | 1.000 |  0.500  |  0.292 
  88  | 3.301403e+02 | 0.400 | 9.5729e-03 | 3.000 | 1.000 |  0.500  |  0.292 
  89  | 3.301426e+02 | 0.400 | 9.0375e-03 | 3.000 | 1.000 |  0.500  |  0.292 
  90  | 3.300226e+02 | 0.400 | 9.2421e-03 | 3.000 | 1.000 |  0.500  |  0.292 
  91  | 3.300243e+02 | 0.400 | 8.7524e-03 | 3.000 | 1.000 |  0.500  |  0.292 
  92  | 3.299072e+02 | 0.400 | 9.0011e-03 | 3.000 | 1.000 |  0.500  |  0.291 
  93  | 3.299082e+02 | 0.400 | 8.4793e-03 | 3.000 | 1.000 |  0.500  |  0.291 
  94  | 3.297939e+02 | 0.400 | 8.7638e-03 | 3.000 | 1.000 |  0.500  |  0.291 
  95  | 3.297942e+02 | 0.400 | 8.2173e-03 | 3.000 | 1.000 |  0.500  |  0.291 
  96  | 3.296827e+02 | 0.400 | 8.5302e-03 | 3.000 | 1.000 |  0.500  |  0.291 
  97  | 3.296823e+02 | 0.400 | 7.9658e-03 | 3.000 | 1.000 |  0.500  |  0.291 
  98  | 3.295735e+02 | 0.400 | 8.3006e-03 | 3.000 | 1.000 |  0.500  |  0.292 
  99  | 3.295725e+02 | 0.400 | 7.7243e-03 | 3.000 | 1.000 |  0.500  |  0.291 
 100  | 3.294664e+02 | 0.400 | 8.0748e-03 | 3.000 | 1.000 |  0.500  |  0.292 
 101  | 3.294649e+02 | 0.400 | 7.4920e-03 | 3.000 | 1.000 |  0.500  |  0.292 
 102  | 3.293615e+02 | 0.400 | 7.8530e-03 | 3.000 | 1.000 |  0.500  |  0.292 
 103  | 3.293596e+02 | 0.400 | 7.2658e-03 | 3.000 | 1.000 |  0.500  |  0.292 
 104  | 3.292591e+02 | 0.400 | 7.6427e-03 | 3.000 | 1.000 |  0.500  |  0.292 
 105  | 3.292572e+02 | 0.400 | 7.0623e-03 | 3.000 | 1.000 |  0.500  |  0.292 
 106  | 3.291595e+02 | 0.400 | 7.4475e-03 | 3.000 | 1.000 |  0.500  |  0.292 
 107  | 3.291572e+02 | 0.400 | 6.8730e-03 | 3.000 | 1.000 |  0.500  |  0.292 
 108  | 3.290620e+02 | 0.400 | 7.2584e-03 | 3.000 | 1.000 |  0.500  |  0.293 
 109  | 3.290594e+02 | 0.400 | 6.6919e-03 | 3.000 | 1.000 |  0.500  |  0.292 
 110  | 3.289667e+02 | 0.400 | 7.0746e-03 | 3.000 | 1.000 |  0.500  |  0.292 
 111  | 3.289636e+02 | 0.400 | 6.5172e-03 | 3.000 | 1.000 |  0.500  |  0.292 
 112  | 3.288730e+02 | 0.400 | 6.9011e-03 | 3.000 | 1.000 |  0.500  |  0.293 
 113  | 3.288693e+02 | 0.400 | 6.3485e-03 | 3.000 | 1.000 |  0.500  |  0.294 
 114  | 3.287808e+02 | 0.400 | 6.7300e-03 | 3.000 | 1.000 |  0.500  |  0.293 
 115  | 3.287765e+02 | 0.400 | 6.1851e-03 | 3.000 | 1.000 |  0.500  |  0.294 
 116  | 3.286900e+02 | 0.400 | 6.5616e-03 | 3.000 | 1.000 |  0.500  |  0.294 
 117  | 3.286850e+02 | 0.400 | 6.0269e-03 | 3.000 | 1.000 |  0.500  |  0.294 
 118  | 3.286004e+02 | 0.400 | 6.3957e-03 | 3.000 | 1.000 |  0.500  |  0.295 
 119  | 3.285948e+02 | 0.400 | 5.8799e-03 | 3.000 | 1.000 |  0.500  |  0.295 
 120  | 3.285120e+02 | 0.400 | 6.2325e-03 | 3.000 | 1.000 |  0.500  |  0.295 
 121  | 3.285058e+02 | 0.400 | 5.7367e-03 | 3.000 | 1.000 |  0.500  |  0.295 
 122  | 3.284247e+02 | 0.400 | 6.0765e-03 | 3.000 | 1.000 |  0.500  |  0.295 
 123  | 3.284179e+02 | 0.400 | 5.5973e-03 | 3.000 | 1.000 |  0.500  |  0.296 
 124  | 3.283385e+02 | 0.400 | 5.9679e-03 | 3.000 | 1.000 |  0.500  |  0.296 
 125  | 3.283312e+02 | 0.400 | 5.4615e-03 | 3.000 | 1.000 |  0.500  |  0.297 
 126  | 3.282536e+02 | 0.400 | 5.8586e-03 | 3.000 | 1.000 |  0.500  |  0.296 
 127  | 3.282457e+02 | 0.400 | 5.3291e-03 | 3.000 | 1.000 |  0.500  |  0.296 
 128  | 3.281698e+02 | 0.400 | 5.7504e-03 | 3.000 | 1.000 |  0.500  |  0.295 
 129  | 3.281612e+02 | 0.400 | 5.1984e-03 | 3.000 | 1.000 |  0.500  |  0.295 
 130  | 3.280866e+02 | 0.400 | 5.6387e-03 | 3.000 | 1.000 |  0.500  |  0.296 
 131  | 3.280775e+02 | 0.400 | 5.0707e-03 | 3.000 | 1.000 |  0.500  |  0.296 
 132  | 3.280045e+02 | 0.400 | 5.5258e-03 | 3.000 | 1.000 |  0.500  |  0.296 
 133  | 3.279951e+02 | 0.400 | 4.9460e-03 | 3.000 | 1.000 |  0.500  |  0.296 
 134  | 3.279238e+02 | 0.400 | 5.4134e-03 | 3.000 | 1.000 |  0.500  |  0.296 
 135  | 3.279139e+02 | 0.400 | 4.8247e-03 | 3.000 | 1.000 |  0.500  |  0.297 
 136  | 3.278442e+02 | 0.400 | 5.3017e-03 | 3.000 | 1.000 |  0.500  |  0.297 
 137  | 3.278340e+02 | 0.400 | 4.7068e-03 | 3.000 | 1.000 |  0.500  |  0.297 
 138  | 3.277658e+02 | 0.400 | 5.1909e-03 | 3.000 | 1.000 |  0.500  |  0.298 
 139  | 3.277553e+02 | 0.400 | 4.5921e-03 | 3.000 | 1.000 |  0.500  |  0.297 
 140  | 3.276886e+02 | 0.400 | 5.0809e-03 | 3.000 | 1.000 |  0.500  |  0.297 
 141  | 3.276778e+02 | 0.400 | 4.5278e-03 | 3.000 | 1.000 |  0.500  |  0.297 
 142  | 3.276125e+02 | 0.400 | 4.9718e-03 | 3.000 | 1.000 |  0.500  |  0.297 
 143  | 3.276014e+02 | 0.400 | 4.4792e-03 | 3.000 | 1.000 |  0.500  |  0.296 
 144  | 3.275375e+02 | 0.400 | 4.8644e-03 | 3.000 | 1.000 |  0.500  |  0.296 
 145  | 3.275261e+02 | 0.400 | 4.4270e-03 | 3.000 | 1.000 |  0.500  |  0.297 
 146  | 3.274637e+02 | 0.400 | 4.7581e-03 | 3.000 | 1.000 |  0.500  |  0.297 
 147  | 3.274522e+02 | 0.400 | 4.3726e-03 | 3.000 | 1.000 |  0.500  |  0.297 
 148  | 3.273912e+02 | 0.400 | 4.6595e-03 | 3.000 | 1.000 |  0.500  |  0.297 
 149  | 3.273795e+02 | 0.400 | 4.3162e-03 | 3.000 | 1.000 |  0.500  |  0.297 
 150  | 3.273198e+02 | 0.400 | 4.5618e-03 | 3.000 | 1.000 |  0.500  |  0.297 
 151  | 3.273080e+02 | 0.400 | 4.2581e-03 | 3.000 | 1.000 |  0.500  |  0.297 
 152  | 3.272496e+02 | 0.400 | 4.4648e-03 | 3.000 | 1.000 |  0.500  |  0.297 
 153  | 3.272376e+02 | 0.400 | 4.2002e-03 | 3.000 | 1.000 |  0.500  |  0.297 
 154  | 3.271806e+02 | 0.400 | 4.3687e-03 | 3.000 | 1.000 |  0.500  |  0.296 
 155  | 3.271685e+02 | 0.400 | 4.1419e-03 | 3.000 | 1.000 |  0.500  |  0.296 
 156  | 3.271128e+02 | 0.400 | 4.2907e-03 | 3.000 | 1.000 |  0.500  |  0.295 
 157  | 3.271007e+02 | 0.400 | 4.0832e-03 | 3.000 | 1.000 |  0.500  |  0.296 
 158  | 3.270465e+02 | 0.400 | 4.2370e-03 | 3.000 | 1.000 |  0.500  |  0.296 
 159  | 3.270347e+02 | 0.400 | 4.0252e-03 | 3.000 | 1.000 |  0.500  |  0.296 
 160  | 3.269818e+02 | 0.400 | 4.1910e-03 | 3.000 | 1.000 |  0.500  |  0.295 
 161  | 3.269700e+02 | 0.400 | 3.9689e-03 | 3.000 | 1.000 |  0.500  |  0.296 
 162  | 3.269184e+02 | 0.400 | 4.1458e-03 | 3.000 | 1.000 |  0.500  |  0.297 
 163  | 3.269065e+02 | 0.400 | 3.9135e-03 | 3.000 | 1.000 |  0.500  |  0.297 
 164  | 3.268562e+02 | 0.400 | 4.0992e-03 | 3.000 | 1.000 |  0.500  |  0.298 
 165  | 3.268441e+02 | 0.400 | 3.8590e-03 | 3.000 | 1.000 |  0.500  |  0.299 
 166  | 3.267958e+02 | 0.400 | 4.0473e-03 | 3.000 | 1.000 |  0.500  |  0.299 
 167  | 3.267840e+02 | 0.400 | 3.8030e-03 | 3.000 | 1.000 |  0.500  |  0.300 
 168  | 3.267374e+02 | 0.400 | 3.9945e-03 | 3.000 | 1.000 |  0.500  |  0.302 
 169  | 3.267270e+02 | 0.400 | 3.7449e-03 | 3.000 | 1.000 |  0.500  |  0.302 
 170  | 3.266839e+02 | 0.400 | 3.9350e-03 | 3.000 | 1.000 |  0.500  |  0.301 
 171  | 3.266750e+02 | 0.400 | 3.6827e-03 | 3.000 | 1.000 |  0.500  |  0.301 
 172  | 3.266335e+02 | 0.400 | 3.8788e-03 | 3.000 | 1.000 |  0.500  |  0.302 
 173  | 3.266249e+02 | 0.400 | 3.6216e-03 | 3.000 | 1.000 |  0.500  |  0.302 
 174  | 3.265858e+02 | 0.400 | 3.8175e-03 | 3.000 | 1.000 |  0.500  |  0.302 
 175  | 3.265781e+02 | 0.400 | 3.5579e-03 | 3.000 | 1.000 |  0.500  |  0.302 
 176  | 3.265401e+02 | 0.400 | 3.7581e-03 | 3.000 | 1.000 |  0.500  |  0.302 
 177  | 3.265324e+02 | 0.400 | 3.4957e-03 | 3.000 | 1.000 |  0.500  |  0.303 
 178  | 3.264959e+02 | 0.400 | 3.6956e-03 | 3.000 | 1.000 |  0.500  |  0.303 
 179  | 3.264887e+02 | 0.400 | 3.4321e-03 | 3.000 | 1.000 |  0.500  |  0.302 
 180  | 3.264538e+02 | 0.400 | 3.6326e-03 | 3.000 | 1.000 |  0.500  |  0.302 
 181  | 3.264468e+02 | 0.400 | 3.3690e-03 | 3.000 | 1.000 |  0.500  |  0.303 
 182  | 3.264134e+02 | 0.400 | 3.5690e-03 | 3.000 | 1.000 |  0.500  |  0.303 
 183  | 3.264080e+02 | 0.400 | 3.3047e-03 | 3.000 | 1.000 |  0.500  |  0.303 
 184  | 3.263777e+02 | 0.400 | 3.5007e-03 | 3.000 | 1.000 |  0.500  |  0.303 
 185  | 3.263731e+02 | 0.400 | 3.2462e-03 | 3.000 | 1.000 |  0.500  |  0.303 
 186  | 3.263437e+02 | 0.400 | 3.4355e-03 | 3.000 | 1.000 |  0.500  |  0.303 
 187  | 3.263391e+02 | 0.400 | 3.2058e-03 | 3.000 | 1.000 |  0.500  |  0.304 
 188  | 3.263108e+02 | 0.400 | 3.3690e-03 | 3.000 | 1.000 |  0.500  |  0.305 
 189  | 3.263064e+02 | 0.400 | 3.1731e-03 | 3.000 | 1.000 |  0.500  |  0.305 
 190  | 3.262796e+02 | 0.400 | 3.3007e-03 | 3.000 | 1.000 |  0.500  |  0.306 
 191  | 3.262755e+02 | 0.400 | 3.1388e-03 | 3.000 | 1.000 |  0.500  |  0.306 
 192  | 3.262496e+02 | 0.400 | 3.2346e-03 | 3.000 | 1.000 |  0.500  |  0.306 
 193  | 3.262454e+02 | 0.400 | 3.1050e-03 | 3.000 | 1.000 |  0.500  |  0.307 
 194  | 3.262207e+02 | 0.400 | 3.1671e-03 | 3.000 | 1.000 |  0.500  |  0.307 
 195  | 3.262168e+02 | 0.400 | 3.0699e-03 | 3.000 | 1.000 |  0.500  |  0.307 
 196  | 3.261934e+02 | 0.400 | 3.1043e-03 | 3.000 | 1.000 |  0.500  |  0.307 
 197  | 3.261898e+02 | 0.400 | 3.0336e-03 | 3.000 | 1.000 |  0.500  |  0.307 
 198  | 3.261671e+02 | 0.400 | 3.0430e-03 | 3.000 | 1.000 |  0.500  |  0.307 
 199  | 3.261634e+02 | 0.400 | 2.9977e-03 | 3.000 | 1.000 |  0.500  |  0.308 
 200  | 3.261421e+02 | 0.400 | 2.9863e-03 | 3.000 | 1.000 |  0.500  |  0.308 
 201  | 3.261387e+02 | 0.400 | 2.9612e-03 | 3.000 | 1.000 |  0.500  |  0.309 
 202  | 3.261192e+02 | 0.400 | 2.9333e-03 | 3.000 | 1.000 |  0.500  |  0.309 
 203  | 3.261175e+02 | 0.400 | 2.9204e-03 | 3.000 | 1.000 |  0.500  |  0.308 
 204  | 3.260995e+02 | 0.400 | 2.8781e-03 | 3.000 | 1.000 |  0.500  |  0.308 
 205  | 3.260980e+02 | 0.400 | 2.8790e-03 | 3.000 | 1.000 |  0.500  |  0.310 
 206  | 3.260813e+02 | 0.400 | 2.8236e-03 | 3.000 | 1.000 |  0.500  |  0.310 
 207  | 3.260801e+02 | 0.400 | 2.8370e-03 | 3.000 | 1.000 |  0.500  |  0.310 
 208  | 3.260643e+02 | 0.400 | 2.7696e-03 | 3.000 | 1.000 |  0.500  |  0.310 
 209  | 3.260632e+02 | 0.400 | 2.7947e-03 | 3.000 | 1.000 |  0.500  |  0.310 
 210  | 3.260480e+02 | 0.400 | 2.7159e-03 | 3.000 | 1.000 |  0.500  |  0.310 
 211  | 3.260469e+02 | 0.400 | 2.7530e-03 | 3.000 | 1.000 |  0.500  |  0.311 
 212  | 3.260327e+02 | 0.400 | 2.6721e-03 | 3.000 | 1.000 |  0.500  |  0.311 
 213  | 3.260318e+02 | 0.400 | 2.7110e-03 | 3.000 | 1.000 |  0.500  |  0.310 
 214  | 3.260186e+02 | 0.400 | 2.6374e-03 | 3.000 | 1.000 |  0.500  |  0.310 
 215  | 3.260179e+02 | 0.400 | 2.6684e-03 | 3.000 | 1.000 |  0.500  |  0.310 
 216  | 3.260053e+02 | 0.400 | 2.6020e-03 | 3.000 | 1.000 |  0.500  |  0.311 
 217  | 3.260047e+02 | 0.400 | 2.6260e-03 | 3.000 | 1.000 |  0.500  |  0.312 
 218  | 3.259928e+02 | 0.400 | 2.5664e-03 | 3.000 | 1.000 |  0.500  |  0.312 
 219  | 3.259923e+02 | 0.400 | 2.5842e-03 | 3.000 | 1.000 |  0.500  |  0.311 
 220  | 3.259815e+02 | 0.400 | 2.5303e-03 | 3.000 | 1.000 |  0.500  |  0.311 
 221  | 3.259810e+02 | 0.400 | 2.5440e-03 | 3.000 | 1.000 |  0.500  |  0.311 
 222  | 3.259707e+02 | 0.400 | 2.4979e-03 | 3.000 | 1.000 |  0.500  |  0.311 
 223  | 3.259703e+02 | 0.400 | 2.5063e-03 | 3.000 | 1.000 |  0.500  |  0.311 
 224  | 3.259604e+02 | 0.400 | 2.4666e-03 | 3.000 | 1.000 |  0.500  |  0.311 
 225  | 3.259601e+02 | 0.400 | 2.4696e-03 | 3.000 | 1.000 |  0.500  |  0.312 
 226  | 3.259513e+02 | 0.400 | 2.4359e-03 | 3.000 | 1.000 |  0.500  |  0.312 
 227  | 3.259514e+02 | 0.400 | 2.4317e-03 | 3.000 | 1.000 |  0.500  |  0.312 
 228  | 3.259432e+02 | 0.400 | 2.4041e-03 | 3.000 | 1.000 |  0.500  |  0.312 
 229  | 3.259434e+02 | 0.400 | 2.3935e-03 | 3.000 | 1.000 |  0.500  |  0.312 
 230  | 3.259357e+02 | 0.400 | 2.3716e-03 | 3.000 | 1.000 |  0.500  |  0.312 
 231  | 3.259358e+02 | 0.400 | 2.3551e-03 | 3.000 | 1.000 |  0.500  |  0.312 
 232  | 3.259286e+02 | 0.400 | 2.3386e-03 | 3.000 | 1.000 |  0.500  |  0.312 
 233  | 3.259289e+02 | 0.400 | 2.3166e-03 | 3.000 | 1.000 |  0.500  |  0.312 
 234  | 3.259226e+02 | 0.400 | 2.3053e-03 | 3.000 | 1.000 |  0.500  |  0.310 
 235  | 3.259233e+02 | 0.400 | 2.2777e-03 | 3.000 | 1.000 |  0.500  |  0.309 
 236  | 3.259177e+02 | 0.400 | 2.2745e-03 | 3.000 | 1.000 |  0.500  |  0.310 
 237  | 3.259185e+02 | 0.400 | 2.2398e-03 | 3.000 | 1.000 |  0.500  |  0.310 
 238  | 3.259134e+02 | 0.400 | 2.2442e-03 | 3.000 | 1.000 |  0.500  |  0.310 
 239  | 3.259145e+02 | 0.400 | 2.2036e-03 | 3.000 | 1.000 |  0.500  |  0.312 
 240  | 3.259101e+02 | 0.400 | 2.2148e-03 | 3.000 | 1.000 |  0.500  |  0.312 
 241  | 3.259115e+02 | 0.400 | 2.1694e-03 | 3.000 | 1.000 |  0.500  |  0.312 
 242  | 3.259078e+02 | 0.400 | 2.1860e-03 | 3.000 | 1.000 |  0.500  |  0.312 
 243  | 3.259094e+02 | 0.400 | 2.1363e-03 | 3.000 | 1.000 |  0.500  |  0.312 
 244  | 3.259061e+02 | 0.400 | 2.1572e-03 | 3.000 | 1.000 |  0.500  |  0.311 
 245  | 3.259077e+02 | 0.400 | 2.1035e-03 | 3.000 | 1.000 |  0.500  |  0.311 
