TPD file name: p_1.0_10.0_4.0_0.1_1.0.tpd (v2007)
===============================================================================

```
Domain discretisation (NUM_ELEM_X x NUM_ELEM_Y) = 60 x 20
Element type (ELEM_K) = Q4
Filter radius (FILT_RAD) = 1.1
Number of iterations (NUM_ITER) = 250
Problem type (PROB_TYPE) = comp
Problem name (PROB_NAME) = p_1.0_10.0_4.0_0.1_1.0
GSF not active
Damping factor (ETA) = 0.50
No passive elements (PASV_ELEM) specified
No active elements (ACTV_ELEM) specified
```

-------------------------------------------------------------------------------
 Iter | Obj. func.   | Vol.  | Change     | P_FAC | Q_FAC | Ave ETA | S-V frac. 
  53  | 2.570628e+02 | 0.400 | 2.0000e-01 | 4.000 | 1.000 |  0.500  |  0.692 
  54  | 2.558108e+02 | 0.400 | 2.0000e-01 | 4.000 | 1.000 |  0.500  |  0.700 
  55  | 2.556572e+02 | 0.400 | 2.0000e-01 | 4.000 | 1.000 |  0.500  |  0.698 
  56  | 2.558958e+02 | 0.400 | 2.0000e-01 | 4.000 | 1.000 |  0.500  |  0.699 
  57  | 2.560715e+02 | 0.400 | 2.0000e-01 | 4.000 | 1.000 |  0.500  |  0.703 
  58  | 2.563809e+02 | 0.400 | 2.0000e-01 | 4.000 | 1.000 |  0.500  |  0.703 
  59  | 2.564914e+02 | 0.400 | 2.0000e-01 | 4.000 | 1.000 |  0.500  |  0.700 
  60  | 2.569363e+02 | 0.400 | 2.0000e-01 | 4.000 | 1.000 |  0.500  |  0.702 
  61  | 2.568831e+02 | 0.400 | 2.0000e-01 | 4.000 | 1.000 |  0.500  |  0.701 
  62  | 2.573999e+02 | 0.400 | 2.0000e-01 | 4.000 | 1.000 |  0.500  |  0.700 
  63  | 2.574934e+02 | 0.400 | 2.0000e-01 | 4.000 | 1.000 |  0.500  |  0.698 
  64  | 2.574846e+02 | 0.400 | 2.0000e-01 | 4.000 | 1.000 |  0.500  |  0.704 
  65  | 2.558990e+02 | 0.400 | 2.0000e-01 | 4.000 | 1.000 |  0.500  |  0.703 
  66  | 2.527367e+02 | 0.400 | 2.0000e-01 | 4.000 | 1.000 |  0.500  |  0.730 
  67  | 2.496095e+02 | 0.400 | 2.0000e-01 | 4.000 | 1.000 |  0.500  |  0.748 
  68  | 2.486085e+02 | 0.400 | 2.0000e-01 | 4.000 | 1.000 |  0.500  |  0.748 
  69  | 2.474128e+02 | 0.400 | 1.9592e-01 | 4.000 | 1.000 |  0.500  |  0.757 
  70  | 2.466369e+02 | 0.400 | 1.0299e-01 | 4.000 | 1.000 |  0.500  |  0.767 
  71  | 2.463252e+02 | 0.400 | 9.1609e-02 | 4.000 | 1.000 |  0.500  |  0.765 
  72  | 2.461093e+02 | 0.400 | 1.0106e-01 | 4.000 | 1.000 |  0.500  |  0.766 
  73  | 2.459645e+02 | 0.400 | 8.6708e-02 | 4.000 | 1.000 |  0.500  |  0.769 
  74  | 2.458683e+02 | 0.400 | 5.5000e-02 | 4.000 | 1.000 |  0.500  |  0.770 
  75  | 2.458020e+02 | 0.400 | 6.4708e-02 | 4.000 | 1.000 |  0.500  |  0.770 
  76  | 2.457463e+02 | 0.400 | 7.0970e-02 | 4.000 | 1.000 |  0.500  |  0.770 
  77  | 2.457006e+02 | 0.400 | 7.0179e-02 | 4.000 | 1.000 |  0.500  |  0.770 
  78  | 2.456686e+02 | 0.400 | 6.0093e-02 | 4.000 | 1.000 |  0.500  |  0.770 
  79  | 2.456336e+02 | 0.400 | 5.7356e-02 | 4.000 | 1.000 |  0.500  |  0.769 
  80  | 2.455876e+02 | 0.400 | 4.5514e-02 | 4.000 | 1.000 |  0.500  |  0.768 
  81  | 2.455365e+02 | 0.400 | 3.6762e-02 | 4.000 | 1.000 |  0.500  |  0.772 
  82  | 2.454834e+02 | 0.400 | 3.8777e-02 | 4.000 | 1.000 |  0.500  |  0.771 
  83  | 2.454301e+02 | 0.400 | 3.8816e-02 | 4.000 | 1.000 |  0.500  |  0.770 
  84  | 2.453772e+02 | 0.400 | 4.0138e-02 | 4.000 | 1.000 |  0.500  |  0.770 
  85  | 2.453286e+02 | 0.400 | 4.7449e-02 | 4.000 | 1.000 |  0.500  |  0.771 
  86  | 2.452789e+02 | 0.400 | 5.2602e-02 | 4.000 | 1.000 |  0.500  |  0.772 
  87  | 2.452264e+02 | 0.400 | 5.3059e-02 | 4.000 | 1.000 |  0.500  |  0.772 
  88  | 2.451733e+02 | 0.400 | 4.8292e-02 | 4.000 | 1.000 |  0.500  |  0.772 
  89  | 2.451212e+02 | 0.400 | 4.0842e-02 | 4.000 | 1.000 |  0.500  |  0.772 
  90  | 2.450732e+02 | 0.400 | 4.4171e-02 | 4.000 | 1.000 |  0.500  |  0.772 
  91  | 2.450261e+02 | 0.400 | 6.0002e-02 | 4.000 | 1.000 |  0.500  |  0.772 
  92  | 2.449713e+02 | 0.400 | 7.8411e-02 | 4.000 | 1.000 |  0.500  |  0.772 
  93  | 2.449016e+02 | 0.400 | 9.1792e-02 | 4.000 | 1.000 |  0.500  |  0.772 
  94  | 2.448091e+02 | 0.400 | 8.6135e-02 | 4.000 | 1.000 |  0.500  |  0.772 
  95  | 2.447298e+02 | 0.400 | 7.0109e-02 | 4.000 | 1.000 |  0.500  |  0.774 
  96  | 2.447022e+02 | 0.400 | 3.7914e-02 | 4.000 | 1.000 |  0.500  |  0.774 
  97  | 2.447038e+02 | 0.400 | 3.1502e-02 | 4.000 | 1.000 |  0.500  |  0.775 
  98  | 2.447069e+02 | 0.400 | 2.5212e-02 | 4.000 | 1.000 |  0.500  |  0.776 
  99  | 2.447101e+02 | 0.400 | 2.4068e-02 | 4.000 | 1.000 |  0.500  |  0.776 
 100  | 2.447139e+02 | 0.400 | 2.3137e-02 | 4.000 | 1.000 |  0.500  |  0.777 
 101  | 2.447186e+02 | 0.400 | 2.4200e-02 | 4.000 | 1.000 |  0.500  |  0.777 
 102  | 2.447227e+02 | 0.400 | 2.7529e-02 | 4.000 | 1.000 |  0.500  |  0.777 
 103  | 2.447234e+02 | 0.400 | 3.2277e-02 | 4.000 | 1.000 |  0.500  |  0.776 
 104  | 2.447200e+02 | 0.400 | 3.8932e-02 | 4.000 | 1.000 |  0.500  |  0.775 
 105  | 2.447115e+02 | 0.400 | 4.7811e-02 | 4.000 | 1.000 |  0.500  |  0.776 
 106  | 2.446984e+02 | 0.400 | 5.7973e-02 | 4.000 | 1.000 |  0.500  |  0.776 
 107  | 2.446792e+02 | 0.400 | 6.5003e-02 | 4.000 | 1.000 |  0.500  |  0.775 
 108  | 2.446577e+02 | 0.400 | 6.0458e-02 | 4.000 | 1.000 |  0.500  |  0.776 
 109  | 2.446391e+02 | 0.400 | 4.4137e-02 | 4.000 | 1.000 |  0.500  |  0.777 
 110  | 2.446270e+02 | 0.400 | 3.4797e-02 | 4.000 | 1.000 |  0.500  |  0.776 
 111  | 2.446203e+02 | 0.400 | 3.0325e-02 | 4.000 | 1.000 |  0.500  |  0.776 
 112  | 2.446157e+02 | 0.400 | 2.6999e-02 | 4.000 | 1.000 |  0.500  |  0.776 
 113  | 2.446119e+02 | 0.400 | 2.6310e-02 | 4.000 | 1.000 |  0.500  |  0.776 
 114  | 2.446086e+02 | 0.400 | 2.4233e-02 | 4.000 | 1.000 |  0.500  |  0.775 
 115  | 2.446062e+02 | 0.400 | 2.1118e-02 | 4.000 | 1.000 |  0.500  |  0.774 
 116  | 2.446063e+02 | 0.400 | 1.7636e-02 | 4.000 | 1.000 |  0.500  |  0.774 
 117  | 2.446076e+02 | 0.400 | 1.4346e-02 | 4.000 | 1.000 |  0.500  |  0.773 
 118  | 2.446098e+02 | 0.400 | 1.1573e-02 | 4.000 | 1.000 |  0.500  |  0.774 
 119  | 2.446130e+02 | 0.400 | 9.3518e-03 | 4.000 | 1.000 |  0.500  |  0.774 
 120  | 2.446173e+02 | 0.400 | 7.6302e-03 | 4.000 | 1.000 |  0.500  |  0.774 
 121  | 2.446218e+02 | 0.400 | 7.5315e-03 | 4.000 | 1.000 |  0.500  |  0.773 
 122  | 2.446262e+02 | 0.400 | 7.4126e-03 | 4.000 | 1.000 |  0.500  |  0.773 
 123  | 2.446305e+02 | 0.400 | 7.2933e-03 | 4.000 | 1.000 |  0.500  |  0.773 
 124  | 2.446351e+02 | 0.400 | 7.1711e-03 | 4.000 | 1.000 |  0.500  |  0.773 
 125  | 2.446396e+02 | 0.400 | 7.0484e-03 | 4.000 | 1.000 |  0.500  |  0.773 
 126  | 2.446436e+02 | 0.400 | 6.9259e-03 | 4.000 | 1.000 |  0.500  |  0.773 
